task_id,task,framework,fold,task_type,type,acc,auc,logloss,score
146606,higgs,Auto-Weka,8,binary,auc,0.623763,0.660521,,0.660521
146606,higgs,Auto-Weka,7,binary,auc,0.607853,0.647696,,0.647696
146606,higgs,Auto-Weka,6,binary,auc,0.608363,0.642818,,0.642818
146606,higgs,Auto-Weka,5,binary,auc,0.611525,0.649567,,0.649567
146606,higgs,Auto-Weka,10,binary,auc,0.726976,0.806493,,0.806493
146606,higgs,Auto-Weka,9,binary,auc,0.716573,0.789676,,0.789676
146818,australian,constant predictor,1,binary,auc,0.550725,0.5,,0.5
146818,australian,constant predictor,2,binary,auc,0.550725,0.5,,0.5
146818,australian,constant predictor,3,binary,auc,0.550725,0.5,,0.5
146818,australian,constant predictor,4,binary,auc,0.550725,0.5,,0.5
146818,australian,constant predictor,5,binary,auc,0.550725,0.5,,0.5
146818,australian,constant predictor,6,binary,auc,0.550725,0.5,,0.5
146818,australian,constant predictor,7,binary,auc,0.550725,0.5,,0.5
146818,australian,constant predictor,8,binary,auc,0.565217,0.5,,0.5
146818,australian,constant predictor,9,binary,auc,0.565217,0.5,,0.5
146818,australian,constant predictor,10,binary,auc,0.565217,0.5,,0.5
146818,australian,Random Forest,1,binary,auc,0.913043,0.949066,,0.949066
146818,australian,Random Forest,2,binary,auc,0.869565,0.910017,,0.910017
146818,australian,Random Forest,3,binary,auc,0.84058,0.904499,,0.904499
146818,australian,Random Forest,5,binary,auc,0.898551,0.953311,,0.953311
146818,australian,Random Forest,4,binary,auc,0.826087,0.931239,,0.931239
146818,australian,Random Forest,6,binary,auc,0.884058,0.976231,,0.976231
146818,australian,Random Forest,7,binary,auc,0.869565,0.91511,,0.91511
146818,australian,Random Forest,8,binary,auc,0.898551,0.934188,,0.934188
146818,australian,Random Forest,9,binary,auc,0.869565,0.953846,,0.953846
146818,australian,Random Forest,10,binary,auc,0.84058,0.938462,,0.938462
146818,australian,Random Forest tuned,1,binary,auc,0.884058,0.944822,,0.944822
146818,australian,Random Forest tuned,2,binary,auc,0.884058,0.910866,,0.910866
146818,australian,Random Forest tuned,3,binary,auc,0.84058,0.910017,,0.910017
146818,australian,Random Forest tuned,4,binary,auc,0.84058,0.931239,,0.931239
146818,australian,Random Forest tuned,5,binary,auc,0.884058,0.951613,,0.951613
146818,australian,Random Forest tuned,6,binary,auc,0.869565,0.976231,,0.976231
146818,australian,Random Forest tuned,7,binary,auc,0.884058,0.915535,,0.915535
146818,australian,Random Forest tuned,8,binary,auc,0.898551,0.935043,,0.935043
146818,australian,Random Forest tuned,9,binary,auc,0.869565,0.954274,,0.954274
146818,australian,Random Forest tuned,10,binary,auc,0.811594,0.909402,,0.909402
146818,australian,auto-sklearn,1,binary,auc,0.898551,0.960102,,0.960102
146818,australian,auto-sklearn,2,binary,auc,0.869565,0.89983,,0.89983
146818,australian,auto-sklearn,3,binary,auc,0.826087,0.898981,,0.898981
146818,australian,auto-sklearn,4,binary,auc,0.855072,0.94652,,0.94652
146818,australian,auto-sklearn,5,binary,auc,0.898551,0.94652,,0.94652
146818,australian,auto-sklearn,6,binary,auc,0.884058,0.970289,,0.970289
146818,australian,auto-sklearn,7,binary,auc,0.826087,0.925297,,0.925297
146818,australian,auto-sklearn,8,binary,auc,0.898551,0.933333,,0.933333
146818,australian,auto-sklearn,9,binary,auc,0.855072,0.933333,,0.933333
146818,australian,auto-sklearn,10,binary,auc,0.84058,0.939316,,0.939316
146818,australian,H2O-AutoML,2,binary,auc,0.826087,0.924448,,0.924448
146818,australian,H2O-AutoML,8,binary,auc,0.898551,0.945299,,0.945299
146818,australian,H2O-AutoML,1,binary,auc,0.884058,0.951613,,0.951613
146818,australian,H2O-AutoML,4,binary,auc,0.826087,0.943124,,0.943124
146818,australian,H2O-AutoML,3,binary,auc,0.869565,0.921902,,0.921902
146818,australian,H2O-AutoML,5,binary,auc,0.884058,0.950764,,0.950764
146818,australian,H2O-AutoML,6,binary,auc,0.869565,0.967742,,0.967742
146818,australian,H2O-AutoML,7,binary,auc,0.797101,0.900679,,0.900679
146818,australian,H2O-AutoML,10,binary,auc,0.826087,0.926496,,0.926496
146818,australian,H2O-AutoML,9,binary,auc,0.884058,0.964957,,0.964957
146818,australian,TPOT,2,binary,auc,0.826087,0.915959,,0.915959
146818,australian,TPOT,5,binary,auc,0.898551,0.949915,,0.949915
146818,australian,TPOT,7,binary,auc,0.84058,0.921902,,0.921902
146818,australian,TPOT,9,binary,auc,0.855072,0.952991,,0.952991
146818,australian,TPOT,1,binary,auc,0.855072,0.934635,,0.934635
146818,australian,TPOT,3,binary,auc,0.826087,0.915959,,0.915959
146818,australian,TPOT,4,binary,auc,0.855072,0.944822,,0.944822
146818,australian,TPOT,6,binary,auc,0.898551,0.964346,,0.964346
146818,australian,TPOT,8,binary,auc,0.869565,0.94188,,0.94188
146818,australian,TPOT,10,binary,auc,0.855072,0.876923,,0.876923
146818,australian,Auto-Weka,3,binary,auc,0.797101,0.885399,,0.885399
146818,australian,Auto-Weka,4,binary,auc,0.768116,0.902377,,0.902377
146818,australian,Auto-Weka,8,binary,auc,0.913043,0.923077,,0.923077
146818,australian,Auto-Weka,10,binary,auc,0.884058,0.948291,,0.948291
146818,australian,Auto-Weka,9,binary,auc,0.811594,0.926923,,0.926923
146818,australian,Auto-Weka,7,binary,auc,0.826087,0.915959,,0.915959
146818,australian,Auto-Weka,2,binary,auc,0.855072,0.917657,,0.917657
146818,australian,Auto-Weka,6,binary,auc,0.869565,0.965195,,0.965195
146818,australian,Auto-Weka,1,binary,auc,0.884058,0.944822,,0.944822
146818,australian,Auto-Weka,5,binary,auc,0.884058,0.964771,,0.964771
167120,numerai28.6,constant predictor,1,binary,auc,0.505087,0.5,,0.5
167120,numerai28.6,constant predictor,2,binary,auc,0.505087,0.5,,0.5
167120,numerai28.6,constant predictor,3,binary,auc,0.505191,0.5,,0.5
167120,numerai28.6,constant predictor,4,binary,auc,0.505191,0.5,,0.5
167120,numerai28.6,constant predictor,5,binary,auc,0.505191,0.5,,0.5
167120,numerai28.6,constant predictor,6,binary,auc,0.505191,0.5,,0.5
167120,numerai28.6,constant predictor,7,binary,auc,0.505191,0.5,,0.5
167120,numerai28.6,constant predictor,8,binary,auc,0.505191,0.5,,0.5
167120,numerai28.6,constant predictor,9,binary,auc,0.505191,0.5,,0.5
167120,numerai28.6,constant predictor,10,binary,auc,0.505191,0.5,,0.5
167120,numerai28.6,Random Forest,1,binary,auc,0.50789,0.512503,,0.512503
167120,numerai28.6,Random Forest,2,binary,auc,0.515469,0.520601,,0.520601
167120,numerai28.6,Random Forest,4,binary,auc,0.511732,0.51193,,0.51193
167120,numerai28.6,Random Forest,3,binary,auc,0.510694,0.51572,,0.51572
167120,numerai28.6,Random Forest,6,binary,auc,0.510486,0.516068,,0.516068
167120,numerai28.6,Random Forest,5,binary,auc,0.51983,0.524493,,0.524493
167120,numerai28.6,Random Forest,7,binary,auc,0.521179,0.529857,,0.529857
167120,numerai28.6,Random Forest,8,binary,auc,0.521595,0.527776,,0.527776
167120,numerai28.6,Random Forest,10,binary,auc,0.513704,0.517303,,0.517303
167120,numerai28.6,Random Forest,9,binary,auc,0.516196,0.520319,,0.520319
167120,numerai28.6,Random Forest tuned,1,binary,auc,0.507579,0.512978,,0.512978
167120,numerai28.6,Random Forest tuned,2,binary,auc,0.513704,0.518921,,0.518921
167120,numerai28.6,Random Forest tuned,3,binary,auc,0.507164,0.512507,,0.512507
167120,numerai28.6,Random Forest tuned,4,binary,auc,0.514431,0.516058,,0.516058
167120,numerai28.6,Random Forest tuned,5,binary,auc,0.521906,0.525457,,0.525457
167120,numerai28.6,Random Forest tuned,6,binary,auc,0.515262,0.518427,,0.518427
167120,numerai28.6,Random Forest tuned,7,binary,auc,0.520141,0.530961,,0.530961
167120,numerai28.6,Random Forest tuned,8,binary,auc,0.517442,0.528376,,0.528376
167120,numerai28.6,Random Forest tuned,9,binary,auc,0.510486,0.51933,,0.51933
167120,numerai28.6,Random Forest tuned,10,binary,auc,0.520556,0.524214,,0.524214
167120,numerai28.6,auto-sklearn,2,binary,auc,0.509448,0.536964,,0.536964
167120,numerai28.6,auto-sklearn,1,binary,auc,0.504983,0.521926,,0.521926
167120,numerai28.6,auto-sklearn,3,binary,auc,0.517857,0.525872,,0.525872
167120,numerai28.6,auto-sklearn,4,binary,auc,0.521283,0.527072,,0.527072
167120,numerai28.6,auto-sklearn,7,binary,auc,0.505191,0.534718,,0.534718
167120,numerai28.6,auto-sklearn,6,binary,auc,0.518688,0.525468,,0.525468
167120,numerai28.6,auto-sklearn,5,binary,auc,0.512978,0.535151,,0.535151
167120,numerai28.6,auto-sklearn,8,binary,auc,0.518688,0.529482,,0.529482
167120,numerai28.6,auto-sklearn,10,binary,auc,0.518792,0.529735,,0.529735
167120,numerai28.6,auto-sklearn,9,binary,auc,0.516404,0.524669,,0.524669
167120,numerai28.6,H2O-AutoML,8,binary,auc,0.505399,0.530191,,0.530191
167120,numerai28.6,H2O-AutoML,6,binary,auc,0.505087,0.530344,,0.530344
167120,numerai28.6,H2O-AutoML,1,binary,auc,0.505814,0.527327,,0.527327
167120,numerai28.6,H2O-AutoML,4,binary,auc,0.505399,0.529048,,0.529048
167120,numerai28.6,H2O-AutoML,2,binary,auc,0.505191,0.537304,,0.537304
167120,numerai28.6,H2O-AutoML,7,binary,auc,0.505191,0.53509,,0.53509
167120,numerai28.6,H2O-AutoML,5,binary,auc,0.505502,0.535909,,0.535909
167120,numerai28.6,H2O-AutoML,9,binary,auc,0.505191,0.536916,,0.536916
167120,numerai28.6,H2O-AutoML,3,binary,auc,0.505191,0.52684,,0.52684
167120,numerai28.6,H2O-AutoML,10,binary,auc,0.505191,0.530011,,0.530011
167120,numerai28.6,TPOT,2,binary,auc,0.529485,0.537728,,0.537728
167120,numerai28.6,TPOT,5,binary,auc,0.528032,0.527123,,0.527123
167120,numerai28.6,TPOT,3,binary,auc,0.516819,0.515527,,0.515527
167120,numerai28.6,TPOT,4,binary,auc,0.51713,0.516236,,0.516236
167120,numerai28.6,TPOT,6,binary,auc,0.522218,0.52936,,0.52936
167120,numerai28.6,TPOT,1,binary,auc,0.517546,0.516645,,0.516645
167120,numerai28.6,TPOT,7,binary,auc,0.522114,0.533506,,0.533506
167120,numerai28.6,TPOT,8,binary,auc,0.520037,0.519148,,0.519148
167120,numerai28.6,TPOT,9,binary,auc,0.52637,0.533007,,0.533007
167120,numerai28.6,TPOT,10,binary,auc,0.520037,0.519135,,0.519135
167120,numerai28.6,Auto-Weka,2,binary,auc,0.504983,0.500678,,0.500678
167120,numerai28.6,Auto-Weka,3,binary,auc,0.517857,0.526677,,0.526677
167120,numerai28.6,Auto-Weka,1,binary,auc,0.504257,0.499007,,0.499007
167120,numerai28.6,Auto-Weka,5,binary,auc,0.526682,0.533473,,0.533473
167120,numerai28.6,Auto-Weka,4,binary,auc,0.518895,0.523491,,0.523491
167120,numerai28.6,Auto-Weka,6,binary,auc,0.520764,0.528384,,0.528384
167120,numerai28.6,Auto-Weka,7,binary,auc,0.51412,0.517822,,0.517822
167120,numerai28.6,Auto-Weka,9,binary,auc,0.527409,0.532537,,0.532537
167120,numerai28.6,Auto-Weka,10,binary,auc,0.51765,0.518388,,0.518388
167120,numerai28.6,Auto-Weka,8,binary,auc,0.514743,0.520989,,0.520989
168335,miniboone,constant predictor,1,binary,auc,0.719382,0.5,,0.5
168335,miniboone,constant predictor,2,binary,auc,0.719382,0.5,,0.5
168335,miniboone,constant predictor,3,binary,auc,0.719382,0.5,,0.5
168335,miniboone,constant predictor,4,binary,auc,0.719382,0.5,,0.5
168335,miniboone,constant predictor,5,binary,auc,0.719437,0.5,,0.5
168335,miniboone,constant predictor,6,binary,auc,0.71936,0.5,,0.5
168335,miniboone,constant predictor,7,binary,auc,0.71936,0.5,,0.5
168335,miniboone,constant predictor,8,binary,auc,0.71936,0.5,,0.5
168335,miniboone,constant predictor,9,binary,auc,0.71936,0.5,,0.5
168335,miniboone,constant predictor,10,binary,auc,0.71936,0.5,,0.5
168335,miniboone,Random Forest,2,binary,auc,0.934266,0.98127,,0.98127
168335,miniboone,Random Forest,1,binary,auc,0.936649,0.979966,,0.979966
168335,miniboone,Random Forest,4,binary,auc,0.938572,0.981991,,0.981991
168335,miniboone,Random Forest,3,binary,auc,0.935035,0.981073,,0.981073
168335,miniboone,Random Forest,6,binary,auc,0.936491,0.980152,,0.980152
168335,miniboone,Random Forest,5,binary,auc,0.939797,0.982204,,0.982204
168335,miniboone,Random Forest,7,binary,auc,0.943026,0.98363,,0.98363
168335,miniboone,Random Forest,8,binary,auc,0.938029,0.981578,,0.981578
168335,miniboone,Random Forest,9,binary,auc,0.937106,0.981664,,0.981664
168335,miniboone,Random Forest,10,binary,auc,0.939259,0.98311,,0.98311
168335,miniboone,Random Forest tuned,1,binary,auc,0.936726,0.979967,,0.979967
168335,miniboone,Random Forest tuned,2,binary,auc,0.934036,0.981124,,0.981124
168335,miniboone,Random Forest tuned,3,binary,auc,0.935035,0.981042,,0.981042
168335,miniboone,Random Forest tuned,4,binary,auc,0.939263,0.982047,,0.982047
168335,miniboone,Random Forest tuned,10,binary,auc,0.939951,0.983057,,0.983057
168335,miniboone,Random Forest tuned,5,binary,auc,0.93972,0.982185,,0.982185
168335,miniboone,Random Forest tuned,7,binary,auc,0.943257,0.983601,,0.983601
168335,miniboone,Random Forest tuned,8,binary,auc,0.937567,0.981596,,0.981596
168335,miniboone,Random Forest tuned,9,binary,auc,0.93726,0.981693,,0.981693
168335,miniboone,Random Forest tuned,6,binary,auc,0.936798,0.980182,,0.980182
168335,miniboone,auto-sklearn,3,binary,auc,0.945106,0.985797,,0.985797
168335,miniboone,auto-sklearn,1,binary,auc,0.942646,0.984142,,0.984142
168335,miniboone,auto-sklearn,2,binary,auc,0.944491,0.984992,,0.984992
168335,miniboone,auto-sklearn,4,binary,auc,0.948336,0.986156,,0.986156
168335,miniboone,auto-sklearn,6,binary,auc,0.943641,0.983852,,0.983852
168335,miniboone,auto-sklearn,5,binary,auc,0.946179,0.986205,,0.986205
168335,miniboone,auto-sklearn,8,binary,auc,0.941873,0.983771,,0.983771
168335,miniboone,auto-sklearn,7,binary,auc,0.948716,0.986819,,0.986819
168335,miniboone,auto-sklearn,9,binary,auc,0.944256,0.985893,,0.985893
168335,miniboone,auto-sklearn,10,binary,auc,0.947024,0.987057,,0.987057
168335,miniboone,H2O-AutoML,1,binary,auc,0.942646,0.984395,,0.984395
168335,miniboone,H2O-AutoML,2,binary,auc,0.944722,0.985992,,0.985992
168335,miniboone,H2O-AutoML,3,binary,auc,0.946106,0.986349,,0.986349
168335,miniboone,H2O-AutoML,6,binary,auc,0.947332,0.985582,,0.985582
168335,miniboone,H2O-AutoML,7,binary,auc,0.951484,0.988067,,0.988067
168335,miniboone,H2O-AutoML,4,binary,auc,0.948874,0.986709,,0.986709
168335,miniboone,H2O-AutoML,8,binary,auc,0.947716,0.986693,,0.986693
168335,miniboone,H2O-AutoML,9,binary,auc,0.948101,0.98713,,0.98713
168335,miniboone,H2O-AutoML,5,binary,auc,0.948332,0.986952,,0.986952
168335,miniboone,H2O-AutoML,10,binary,auc,0.950946,0.987702,,0.987702
168335,miniboone,TPOT,1,binary,auc,0.933113,0.979504,,0.979504
168335,miniboone,TPOT,3,binary,auc,0.935189,0.979638,,0.979638
168335,miniboone,TPOT,2,binary,auc,0.934343,0.979855,,0.979855
168335,miniboone,TPOT,9,binary,auc,0.940797,0.981164,,0.981164
168335,miniboone,TPOT,4,binary,auc,0.938033,0.982665,,0.982665
168335,miniboone,TPOT,5,binary,auc,0.937414,0.981994,,0.981994
168335,miniboone,TPOT,8,binary,auc,0.938105,0.981861,,0.981861
168335,miniboone,TPOT,10,binary,auc,0.934569,0.9806,,0.9806
168335,miniboone,TPOT,7,binary,auc,0.942488,0.984058,,0.984058
168335,miniboone,TPOT,6,binary,auc,0.938644,0.980382,,0.980382
168335,miniboone,Auto-Weka,1,binary,auc,0.901361,0.954941,,0.954941
168335,miniboone,Auto-Weka,3,binary,auc,0.906589,0.961032,,0.961032
168335,miniboone,Auto-Weka,2,binary,auc,0.906896,0.958727,,0.958727
168335,miniboone,Auto-Weka,5,binary,auc,0.911272,0.96308,,0.96308
168335,miniboone,Auto-Weka,4,binary,auc,0.919428,0.969132,,0.969132
168335,miniboone,Auto-Weka,6,binary,auc,0.904121,0.957735,,0.957735
168335,miniboone,Auto-Weka,7,binary,auc,0.915424,0.965853,,0.965853
168335,miniboone,Auto-Weka,8,binary,auc,0.911579,0.961253,,0.961253
168335,miniboone,Auto-Weka,9,binary,auc,0.910195,0.961877,,0.961877
168335,miniboone,Auto-Weka,10,binary,auc,0.90712,0.958705,,0.958705
168337,guiellermo,constant predictor,1,binary,auc,0.6,0.5,,0.5
168337,guiellermo,constant predictor,2,binary,auc,0.6,0.5,,0.5
168337,guiellermo,constant predictor,3,binary,auc,0.6,0.5,,0.5
168337,guiellermo,constant predictor,4,binary,auc,0.6,0.5,,0.5
168337,guiellermo,constant predictor,5,binary,auc,0.6,0.5,,0.5
168337,guiellermo,constant predictor,6,binary,auc,0.6,0.5,,0.5
168337,guiellermo,constant predictor,7,binary,auc,0.6,0.5,,0.5
168337,guiellermo,constant predictor,8,binary,auc,0.5995,0.5,,0.5
168337,guiellermo,constant predictor,9,binary,auc,0.5995,0.5,,0.5
168337,guiellermo,constant predictor,10,binary,auc,0.5995,0.5,,0.5
168337,guiellermo,Random Forest,1,binary,auc,0.821,0.900553,,0.900553
168337,guiellermo,Random Forest,2,binary,auc,0.809,0.889066,,0.889066
168337,guiellermo,Random Forest,3,binary,auc,0.826,0.91914,,0.91914
168337,guiellermo,Random Forest,5,binary,auc,0.8265,0.905393,,0.905393
168337,guiellermo,Random Forest,4,binary,auc,0.82,0.90318,,0.90318
168337,guiellermo,Random Forest,7,binary,auc,0.8265,0.910763,,0.910763
168337,guiellermo,Random Forest,6,binary,auc,0.8265,0.900989,,0.900989
168337,guiellermo,Random Forest,8,binary,auc,0.8165,0.894203,,0.894203
168337,guiellermo,Random Forest,10,binary,auc,0.826,0.909212,,0.909212
168337,guiellermo,Random Forest,9,binary,auc,0.819,0.893968,,0.893968
168337,guiellermo,Random Forest tuned,7,binary,auc,0.828,0.90943,,0.90943
168337,guiellermo,Random Forest tuned,10,binary,auc,0.824,0.910367,,0.910367
168337,guiellermo,Random Forest tuned,1,binary,auc,0.82,0.901259,,0.901259
168337,guiellermo,Random Forest tuned,2,binary,auc,0.8115,0.890713,,0.890713
168337,guiellermo,Random Forest tuned,3,binary,auc,0.826,0.918818,,0.918818
168337,guiellermo,Random Forest tuned,4,binary,auc,0.822,0.903623,,0.903623
168337,guiellermo,Random Forest tuned,5,binary,auc,0.8285,0.905916,,0.905916
168337,guiellermo,Random Forest tuned,6,binary,auc,0.8225,0.899262,,0.899262
168337,guiellermo,Random Forest tuned,8,binary,auc,0.8185,0.893958,,0.893958
168337,guiellermo,Random Forest tuned,9,binary,auc,0.817,0.894222,,0.894222
168337,guiellermo,auto-sklearn,4,binary,auc,0.6,0.903122,,0.903122
168337,guiellermo,auto-sklearn,1,binary,auc,0.8465,0.915016,,0.915016
168337,guiellermo,auto-sklearn,3,binary,auc,0.852,0.917687,,0.917687
168337,guiellermo,auto-sklearn,5,binary,auc,0.828,0.897388,,0.897388
168337,guiellermo,auto-sklearn,7,binary,auc,0.838,0.903121,,0.903121
168337,guiellermo,auto-sklearn,6,binary,auc,0.8395,0.905468,,0.905468
168337,guiellermo,auto-sklearn,8,binary,auc,0.5995,0.882361,,0.882361
168337,guiellermo,auto-sklearn,9,binary,auc,0.5995,0.889158,,0.889158
168337,guiellermo,auto-sklearn,10,binary,auc,0.826,0.911199,,0.911199
168337,guiellermo,auto-sklearn,2,binary,auc,0.8095,0.888456,,0.888456
168337,guiellermo,H2O-AutoML,1,binary,auc,0.8445,0.912587,,0.912587
168337,guiellermo,H2O-AutoML,2,binary,auc,0.817,0.899681,,0.899681
168337,guiellermo,H2O-AutoML,3,binary,auc,0.855,0.921514,,0.921514
168337,guiellermo,H2O-AutoML,4,binary,auc,0.846,0.914529,,0.914529
168337,guiellermo,H2O-AutoML,5,binary,auc,0.8375,0.913702,,0.913702
168337,guiellermo,H2O-AutoML,6,binary,auc,0.8285,0.909607,,0.909607
168337,guiellermo,H2O-AutoML,7,binary,auc,0.8465,0.913463,,0.913463
168337,guiellermo,H2O-AutoML,8,binary,auc,0.821,0.899925,,0.899925
168337,guiellermo,H2O-AutoML,9,binary,auc,0.829,0.897233,,0.897233
168337,guiellermo,H2O-AutoML,10,binary,auc,0.847,0.917003,,0.917003
168337,guiellermo,TPOT,10,binary,auc,0.7495,0.817737,,0.817737
168337,guiellermo,TPOT,7,binary,auc,0.767,0.801386,,0.801386
168337,guiellermo,TPOT,1,binary,auc,0.823,0.891399,,0.891399
168337,guiellermo,TPOT,3,binary,auc,0.8365,0.904997,,0.904997
168337,guiellermo,TPOT,8,binary,auc,0.774,0.819074,,0.819074
168337,guiellermo,TPOT,4,binary,auc,0.7625,0.805668,,0.805668
168337,guiellermo,TPOT,9,binary,auc,0.7845,0.830174,,0.830174
168337,guiellermo,TPOT,6,binary,auc,0.717,0.742914,,0.742914
168337,guiellermo,TPOT,2,binary,auc,0.7305,0.776322,,0.776322
168337,guiellermo,TPOT,5,binary,auc,0.7605,0.802571,,0.802571
168337,guiellermo,Auto-Weka,2,binary,auc,0.806,0.864909,,0.864909
168337,guiellermo,Auto-Weka,3,binary,auc,0.8345,0.896898,,0.896898
168337,guiellermo,Auto-Weka,5,binary,auc,0.8235,0.878224,,0.878224
168337,guiellermo,Auto-Weka,4,binary,auc,0.825,0.883201,,0.883201
168337,guiellermo,Auto-Weka,6,binary,auc,0.8285,0.885117,,0.885117
168337,guiellermo,Auto-Weka,1,binary,auc,0.837,0.888321,,0.888321
168337,guiellermo,Auto-Weka,7,binary,auc,0.8255,0.869647,,0.869647
168337,guiellermo,Auto-Weka,8,binary,auc,0.802,0.86317,,0.86317
168337,guiellermo,Auto-Weka,9,binary,auc,0.826,0.874931,,0.874931
168337,guiellermo,Auto-Weka,10,binary,auc,0.8215,0.877398,,0.877398
168338,riccardo,constant predictor,1,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,2,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,3,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,4,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,5,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,6,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,7,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,8,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,9,binary,auc,0.75,0.5,,0.5
168338,riccardo,constant predictor,10,binary,auc,0.75,0.5,,0.5
168338,riccardo,Random Forest,2,binary,auc,0.965,0.999564,,0.999564
168338,riccardo,Random Forest,1,binary,auc,0.9555,0.998703,,0.998703
168338,riccardo,Random Forest,3,binary,auc,0.9695,0.999412,,0.999412
168338,riccardo,Random Forest,5,binary,auc,0.959,0.998515,,0.998515
168338,riccardo,Random Forest,4,binary,auc,0.9665,0.998886,,0.998886
168338,riccardo,Random Forest,6,binary,auc,0.965,0.998711,,0.998711
168338,riccardo,Random Forest,7,binary,auc,0.9595,0.999514,,0.999514
168338,riccardo,Random Forest,10,binary,auc,0.9555,0.999032,,0.999032
168338,riccardo,Random Forest,8,binary,auc,0.96,0.998582,,0.998582
168338,riccardo,Random Forest,9,binary,auc,0.961,0.999336,,0.999336
168338,riccardo,Random Forest tuned,3,binary,auc,0.996,0.999662,,0.999662
168338,riccardo,Random Forest tuned,1,binary,auc,0.9945,0.999679,,0.999679
168338,riccardo,Random Forest tuned,2,binary,auc,0.9965,0.999434,,0.999434
168338,riccardo,Random Forest tuned,7,binary,auc,0.9945,0.999755,,0.999755
168338,riccardo,Random Forest tuned,4,binary,auc,0.997,0.999901,,0.999901
168338,riccardo,Random Forest tuned,5,binary,auc,0.995,0.999759,,0.999759
168338,riccardo,Random Forest tuned,6,binary,auc,0.996,0.99982,,0.99982
168338,riccardo,Random Forest tuned,8,binary,auc,0.994,0.999522,,0.999522
168338,riccardo,Random Forest tuned,9,binary,auc,0.997,0.999907,,0.999907
168338,riccardo,Random Forest tuned,10,binary,auc,0.993,0.999427,,0.999427
168338,riccardo,auto-sklearn,3,binary,auc,0.9985,0.999891,,0.999891
168338,riccardo,auto-sklearn,4,binary,auc,0.898,0.999891,,0.999891
168338,riccardo,auto-sklearn,2,binary,auc,0.9965,0.999603,,0.999603
168338,riccardo,auto-sklearn,1,binary,auc,0.9585,0.999636,,0.999636
168338,riccardo,auto-sklearn,5,binary,auc,0.9675,0.999992,,0.999992
168338,riccardo,auto-sklearn,6,binary,auc,0.996,0.999868,,0.999868
168338,riccardo,auto-sklearn,7,binary,auc,0.917,0.999708,,0.999708
168338,riccardo,auto-sklearn,8,binary,auc,0.901,0.999579,,0.999579
168338,riccardo,auto-sklearn,9,binary,auc,0.9615,0.999543,,0.999543
168338,riccardo,auto-sklearn,10,binary,auc,0.997,0.999849,,0.999849
168338,riccardo,H2O-AutoML,2,binary,auc,0.986,0.999576,,0.999576
168338,riccardo,H2O-AutoML,1,binary,auc,0.997,0.999749,,0.999749
168338,riccardo,H2O-AutoML,3,binary,auc,0.9965,0.999871,,0.999871
168338,riccardo,H2O-AutoML,4,binary,auc,0.998,0.999997,,0.999997
168338,riccardo,H2O-AutoML,5,binary,auc,0.9985,0.999999,,0.999999
168338,riccardo,H2O-AutoML,7,binary,auc,0.9975,0.999747,,0.999747
168338,riccardo,H2O-AutoML,8,binary,auc,0.9975,0.999567,,0.999567
168338,riccardo,H2O-AutoML,6,binary,auc,0.9975,0.999808,,0.999808
168338,riccardo,H2O-AutoML,9,binary,auc,0.9995,0.999999,,0.999999
168338,riccardo,H2O-AutoML,10,binary,auc,0.9965,0.999753,,0.999753
168338,riccardo,TPOT,1,binary,auc,0.8965,0.969164,,0.969164
168338,riccardo,TPOT,3,binary,auc,0.9945,0.996056,,0.996056
168338,riccardo,TPOT,2,binary,auc,0.986,0.996287,,0.996287
168338,riccardo,TPOT,4,binary,auc,0.992,0.997527,,0.997527
168338,riccardo,TPOT,7,binary,auc,0.949,0.999316,,0.999316
168338,riccardo,TPOT,6,binary,auc,0.9885,0.995701,,0.995701
168338,riccardo,TPOT,8,binary,auc,0.981,0.987333,,0.987333
168338,riccardo,TPOT,9,binary,auc,0.9825,0.997296,,0.997296
168338,riccardo,TPOT,5,binary,auc,0.9905,0.993667,,0.993667
168338,riccardo,TPOT,10,binary,auc,0.9815,0.987667,,0.987667
168868,apsfailure,constant predictor,1,binary,auc,0.981974,0.5,,0.5
168868,apsfailure,constant predictor,2,binary,auc,0.981974,0.5,,0.5
168868,apsfailure,constant predictor,3,binary,auc,0.981974,0.5,,0.5
168868,apsfailure,constant predictor,4,binary,auc,0.981974,0.5,,0.5
168868,apsfailure,constant predictor,5,binary,auc,0.981974,0.5,,0.5
168868,apsfailure,constant predictor,6,binary,auc,0.981842,0.5,,0.5
168868,apsfailure,constant predictor,7,binary,auc,0.981842,0.5,,0.5
168868,apsfailure,constant predictor,8,binary,auc,0.981842,0.5,,0.5
168868,apsfailure,constant predictor,9,binary,auc,0.981842,0.5,,0.5
168868,apsfailure,constant predictor,10,binary,auc,0.981842,0.5,,0.5
168868,apsfailure,Random Forest,1,binary,auc,0.995263,0.988803,,0.988803
168868,apsfailure,Random Forest,2,binary,auc,0.992368,0.990545,,0.990545
168868,apsfailure,Random Forest,3,binary,auc,0.993289,0.994573,,0.994573
